OK - 08/04/2011_a_07:16:40 # 11022 # 33EUR
OK - 08/04/2011_a_07:17:11 # 11022 # 33EUR
OK - 11/04/2011_a_00:08:38 # 11031 # 60.60EUR
OK - 11/04/2011_a_00:08:45 # 11031 # 60.60EUR
OK - 11/04/2011_a_13:32:31 # 10975 # 37.70EUR
OK - 11/04/2011_a_13:32:35 # 10975 # 37.70EUR
OK - 13/04/2011_a_11:24:09 # 11063 # 44.30EUR
OK - 13/04/2011_a_11:24:14 # 11063 # 44.30EUR
OK - 14/04/2011_a_15:05:19 # 11069 # 33.40EUR
OK - 14/04/2011_a_15:05:22 # 11069 # 33.40EUR
OK - 18/04/2011_a_13:42:38 # 11124 # 11.30EUR
OK - 18/04/2011_a_13:42:41 # 11124 # 11.30EUR
NO - 18/04/2011_a_23:27:56 # 11130 # 22.90EUR
OK - 19/04/2011_a_15:16:55 # 11137 # 53.30EUR
OK - 19/04/2011_a_15:16:57 # 11137 # 53.30EUR
OK - 20/04/2011_a_09:54:57 # 11143 # 41.30EUR
OK - 20/04/2011_a_09:55:00 # 11143 # 41.30EUR
OK - 21/04/2011_a_10:20:23 # 11147 # 10.90EUR
OK - 21/04/2011_a_10:20:25 # 11147 # 10.90EUR
OK - 21/04/2011_a_10:51:28 # 11149 # 52.09EUR
OK - 21/04/2011_a_10:51:31 # 11149 # 52.09EUR
OK - 22/04/2011_a_23:53:02 # 11161 # 17.90EUR
OK - 22/04/2011_a_23:53:05 # 11161 # 17.90EUR
OK - 25/04/2011_a_08:50:27 # 11174 # 20.90EUR
OK - 25/04/2011_a_08:50:29 # 11174 # 20.90EUR
OK - 25/04/2011_a_22:08:15 # 11177 # 21.80EUR
OK - 25/04/2011_a_22:08:18 # 11177 # 21.80EUR
OK - 27/04/2011_a_21:20:45 # 11182 # 15.90EUR
OK - 27/04/2011_a_21:20:51 # 11182 # 15.90EUR
OK - 28/04/2011_a_10:29:55 # 11186 # 45.20EUR
OK - 28/04/2011_a_10:29:58 # 11186 # 45.20EUR
OK - 29/04/2011_a_10:22:53 # 11194 # 9.90EUR
OK - 29/04/2011_a_10:22:56 # 11194 # 9.90EUR
OK - 29/04/2011_a_12:25:21 # 11195 # 26.90EUR
OK - 29/04/2011_a_12:25:25 # 11195 # 26.90EUR
OK - 29/04/2011_a_13:03:05 # 11199 # 33.90EUR
OK - 29/04/2011_a_13:03:08 # 11199 # 33.90EUR
OK - 30/04/2011_a_03:22:27 # 11207 # 17.39EUR
OK - 30/04/2011_a_03:22:29 # 11207 # 17.39EUR
NO - 30/04/2011_a_09:34:30 # 11209 # 37.90EUR
NO - 30/04/2011_a_09:35:38 # 11209 # 37.90EUR
OK - 03/05/2011_a_15:43:28 # 11234 # 38.70EUR
OK - 03/05/2011_a_15:43:31 # 11234 # 38.70EUR
OK - 04/05/2011_a_21:23:44 # 11246 # 31.38EUR
OK - 04/05/2011_a_21:23:47 # 11246 # 31.38EUR
OK - 05/05/2011_a_11:10:58 # 11249 # 369.19EUR
OK - 05/05/2011_a_11:11:02 # 11249 # 369.19EUR
OK - 05/05/2011_a_21:56:06 # 11243 # 25.10EUR
OK - 05/05/2011_a_21:56:09 # 11243 # 25.10EUR
OK - 05/05/2011_a_21:57:42 # 11243 # 25.10EUR
OK - 06/05/2011_a_13:10:19 # 11261 # 75.50EUR
OK - 06/05/2011_a_13:10:21 # 11261 # 75.50EUR
OK - 06/05/2011_a_14:12:17 # 11264 # 75.50EUR
OK - 07/05/2011_a_17:36:05 # 11275 # 13.40EUR
OK - 07/05/2011_a_23:08:21 # 11278 # 14.60EUR
OK - 07/05/2011_a_23:08:23 # 11278 # 14.60EUR
NO - 08/05/2011_a_20:00:46 # 11281 # 35.20EUR
OK - 09/05/2011_a_19:47:44 # 11289 # 30.50EUR
OK - 09/05/2011_a_19:47:47 # 11289 # 30.50EUR
OK - 09/05/2011_a_20:42:10 # 11290 # 30.20EUR
OK - 09/05/2011_a_20:42:12 # 11290 # 30.20EUR
OK - 09/05/2011_a_21:40:44 # 11294 # 20.20EUR
OK - 09/05/2011_a_21:40:46 # 11294 # 20.20EUR
OK - 09/05/2011_a_21:44:30 # 11291 # 35.10EUR
OK - 09/05/2011_a_21:44:33 # 11291 # 35.10EUR
NO - 10/05/2011_a_19:20:22 # 11299 # 20.50EUR
OK - 10/05/2011_a_19:21:49 # 11299 # 20.50EUR
OK - 10/05/2011_a_19:21:51 # 11299 # 20.50EUR
OK - 11/05/2011_a_16:31:11 # 11302 # 19.30EUR
OK - 11/05/2011_a_16:31:15 # 11302 # 19.30EUR
OK - 13/05/2011_a_16:32:22 # 11314 # 9.20EUR
OK - 13/05/2011_a_16:32:26 # 11314 # 9.20EUR
OK - 14/05/2011_a_11:12:43 # 11317 # 9.29EUR
OK - 14/05/2011_a_11:12:46 # 11317 # 9.29EUR
OK - 14/05/2011_a_14:38:58 # 11320 # 18.20EUR
OK - 14/05/2011_a_14:39:02 # 11320 # 18.20EUR
OK - 14/05/2011_a_23:47:35 # 11325 # 11.20EUR
OK - 14/05/2011_a_23:47:37 # 11325 # 11.20EUR
OK - 15/05/2011_a_14:19:51 # 11328 # 31.89EUR
OK - 15/05/2011_a_14:19:54 # 11328 # 31.89EUR
NO - 15/05/2011_a_15:20:32 # 11330 # 40.10EUR
OK - 15/05/2011_a_15:21:58 # 11330 # 40.10EUR
OK - 15/05/2011_a_15:22:01 # 11330 # 40.10EUR
NO - 15/05/2011_a_17:22:16 # 11331 # 30.50EUR
NO - 15/05/2011_a_17:22:18 # 11331 # 30.50EUR
OK - 15/05/2011_a_17:23:53 # 11331 # 30.50EUR
OK - 15/05/2011_a_17:23:55 # 11331 # 30.50EUR
OK - 15/05/2011_a_20:34:49 # 11333 # 35.70EUR
OK - 15/05/2011_a_20:34:51 # 11333 # 35.70EUR
OK - 16/05/2011_a_12:15:55 # 11340 # 40.60EUR
OK - 16/05/2011_a_12:15:58 # 11340 # 40.60EUR
OK - 17/05/2011_a_11:54:58 # 11349 # 18.20EUR
OK - 17/05/2011_a_11:55:01 # 11349 # 18.20EUR
OK - 17/05/2011_a_13:30:06 # 11351 # 10.20EUR
OK - 17/05/2011_a_13:30:09 # 11351 # 10.20EUR
OK - 17/05/2011_a_20:35:38 # 11357 # 9.30EUR
OK - 17/05/2011_a_20:35:40 # 11357 # 9.30EUR
OK - 18/05/2011_a_13:54:29 # 11362 # 80.30EUR
OK - 18/05/2011_a_13:54:32 # 11362 # 80.30EUR
NO - 19/05/2011_a_15:00:07 # 11368 # 30.50EUR
OK - 19/05/2011_a_15:01:32 # 11368 # 30.50EUR
OK - 19/05/2011_a_15:01:35 # 11368 # 30.50EUR
OK - 19/05/2011_a_17:24:49 # 11370 # 16EUR
OK - 19/05/2011_a_17:24:54 # 11370 # 16EUR
OK - 20/05/2011_a_20:58:36 # 11386 # 303.20EUR
OK - 23/05/2011_a_10:46:45 # 11411 # 58.83EUR
OK - 23/05/2011_a_10:46:49 # 11411 # 58.83EUR
OK - 23/05/2011_a_14:09:50 # 11418 # 20.20EUR
OK - 23/05/2011_a_14:09:52 # 11418 # 20.20EUR
OK - 23/05/2011_a_20:47:31 # 11427 # 52.40EUR
OK - 23/05/2011_a_20:47:36 # 11427 # 52.40EUR
OK - 23/05/2011_a_21:57:58 # 11429 # 25.70EUR
OK - 23/05/2011_a_21:58:01 # 11429 # 25.70EUR
OK - 24/05/2011_a_08:39:21 # 11432 # 15.20EUR
OK - 24/05/2011_a_08:39:24 # 11432 # 15.20EUR
OK - 24/05/2011_a_12:50:10 # 11434 # 39.90EUR
OK - 24/05/2011_a_12:50:12 # 11434 # 39.90EUR
OK - 24/05/2011_a_20:48:42 # 11440 # 31.08EUR
OK - 24/05/2011_a_20:48:45 # 11440 # 31.08EUR
OK - 24/05/2011_a_22:13:49 # 11431 # 51.60EUR
OK - 24/05/2011_a_22:13:52 # 11431 # 51.60EUR
OK - 25/05/2011_a_10:22:19 # 11444 # 99EUR
OK - 25/05/2011_a_10:22:22 # 11444 # 99EUR
OK - 25/05/2011_a_18:37:32 # 11455 # 29.90EUR
OK - 25/05/2011_a_18:37:35 # 11455 # 29.90EUR
NO - 25/05/2011_a_18:55:45 # 11417 # 4.10EUR
NO - 25/05/2011_a_18:58:01 # 11417 # 4.10EUR
OK - 25/05/2011_a_19:00:24 # 11417 # 4.10EUR
OK - 25/05/2011_a_19:00:29 # 11417 # 4.10EUR
OK - 26/05/2011_a_02:21:09 # 11456 # 53EUR
OK - 26/05/2011_a_02:21:13 # 11456 # 53EUR
NO - 26/05/2011_a_11:15:49 # 11380 # 34.60EUR
OK - 26/05/2011_a_11:20:40 # 11380 # 34.60EUR
OK - 26/05/2011_a_11:20:46 # 11380 # 34.60EUR
OK - 26/05/2011_a_12:24:40 # 11457 # 95.80EUR
OK - 26/05/2011_a_12:24:44 # 11457 # 95.80EUR
OK - 26/05/2011_a_17:15:09 # 11463 # 74.70EUR
OK - 26/05/2011_a_17:15:11 # 11463 # 74.70EUR
OK - 26/05/2011_a_17:52:53 # 11464 # 37.70EUR
OK - 26/05/2011_a_17:52:56 # 11464 # 37.70EUR
OK - 26/05/2011_a_18:18:33 # 11068 # 69.70EUR
OK - 26/05/2011_a_18:18:40 # 11068 # 69.70EUR
OK - 26/05/2011_a_21:41:59 # 11467 # 25.70EUR
OK - 26/05/2011_a_21:42:02 # 11467 # 25.70EUR
OK - 27/05/2011_a_09:36:20 # 11470 # 29EUR
OK - 27/05/2011_a_09:36:23 # 11470 # 29EUR
NO - 27/05/2011_a_21:13:43 # 11482 # 30.05EUR
OK - 27/05/2011_a_22:24:18 # 11485 # 27.80EUR
OK - 27/05/2011_a_22:24:20 # 11485 # 27.80EUR
NO - 27/05/2011_a_23:33:42 # 11480 # 28.77EUR
OK - 27/05/2011_a_23:35:46 # 11480 # 28.77EUR
OK - 27/05/2011_a_23:35:48 # 11480 # 28.77EUR
NO - 28/05/2011_a_15:04:34 # 11439 # 35.90EUR
OK - 28/05/2011_a_15:21:52 # 11491 # 35.90EUR
OK - 28/05/2011_a_15:21:55 # 11491 # 35.90EUR
NO - 29/05/2011_a_13:48:53 # 11436 # 35.90EUR
OK - 30/05/2011_a_01:14:45 # 11502 # 9.29EUR
OK - 30/05/2011_a_01:14:47 # 11502 # 9.29EUR
OK - 30/05/2011_a_10:05:06 # 11496 # 133.48EUR
OK - 30/05/2011_a_10:05:12 # 11496 # 133.48EUR
OK - 30/05/2011_a_11:20:27 # 11507 # 210EUR
OK - 30/05/2011_a_11:20:30 # 11507 # 210EUR
OK - 31/05/2011_a_00:00:22 # 11511 # 25.20EUR
OK - 31/05/2011_a_00:00:26 # 11511 # 25.20EUR
OK - 31/05/2011_a_08:26:38 # 11341 # 35.80EUR
OK - 31/05/2011_a_08:26:42 # 11341 # 35.80EUR
NO - 31/05/2011_a_11:17:42 # 11482 # 33.05EUR
OK - 31/05/2011_a_15:03:06 # 11512 # 26.60EUR
OK - 31/05/2011_a_15:03:10 # 11512 # 26.60EUR
OK - 31/05/2011_a_20:23:50 # 11495 # 22.99EUR
OK - 31/05/2011_a_20:23:54 # 11495 # 22.99EUR
OK - 01/06/2011_a_10:16:46 # 11517 # 49.80EUR
OK - 01/06/2011_a_10:16:49 # 11517 # 49.80EUR
OK - 01/06/2011_a_12:35:51 # 11520 # 52.87EUR
OK - 01/06/2011_a_12:35:55 # 11520 # 52.87EUR
OK - 01/06/2011_a_14:19:32 # 11524 # 14.70EUR
OK - 01/06/2011_a_14:19:35 # 11524 # 14.70EUR
OK - 01/06/2011_a_16:10:25 # 11525 # 9.20EUR
OK - 01/06/2011_a_16:10:28 # 11525 # 9.20EUR
OK - 01/06/2011_a_18:17:25 # 11526 # 173.90EUR
OK - 01/06/2011_a_18:17:28 # 11526 # 173.90EUR
OK - 02/06/2011_a_08:29:51 # 11534 # 25.18EUR
OK - 02/06/2011_a_08:29:54 # 11534 # 25.18EUR
OK - 02/06/2011_a_16:05:17 # 11535 # 45.50EUR
OK - 02/06/2011_a_16:05:19 # 11535 # 45.50EUR
OK - 03/06/2011_a_11:55:21 # 11542 # 29.60EUR
OK - 03/06/2011_a_11:55:23 # 11542 # 29.60EUR
NO - 03/06/2011_a_13:57:16 # 11543 # 36.70EUR
OK - 03/06/2011_a_16:00:31 # 11547 # 126.20EUR
OK - 03/06/2011_a_16:00:47 # 11547 # 126.20EUR
OK - 03/06/2011_a_22:12:37 # 11548 # 36.70EUR
OK - 03/06/2011_a_22:12:39 # 11548 # 36.70EUR
NO - 03/06/2011_a_22:16:13 # 11549 # 56.80EUR
OK - 03/06/2011_a_22:19:07 # 11549 # 56.80EUR
OK - 03/06/2011_a_22:19:09 # 11549 # 56.80EUR
OK - 04/06/2011_a_11:25:56 # 11459 # 50.17EUR
OK - 04/06/2011_a_11:25:59 # 11459 # 50.17EUR
OK - 04/06/2011_a_21:24:03 # 11358 # 15.50EUR
OK - 04/06/2011_a_21:24:05 # 11358 # 15.50EUR
OK - 05/06/2011_a_16:42:47 # 11564 # 55.20EUR
OK - 05/06/2011_a_16:42:51 # 11564 # 55.20EUR
NO - 07/06/2011_a_09:50:18 # 11573 # 9.20EUR
NO - 07/06/2011_a_09:51:44 # 11573 # 9.20EUR
OK - 07/06/2011_a_11:31:02 # 11551 # 18.20EUR
OK - 07/06/2011_a_11:31:05 # 11551 # 18.20EUR
NO - 07/06/2011_a_16:30:02 # 11581 # 49.60EUR
NO - 07/06/2011_a_16:42:39 # 11581 # 49.60EUR
NO - 07/06/2011_a_16:47:05 # 11581 # 49.60EUR
OK - 07/06/2011_a_16:49:16 # 11581 # 49.60EUR
OK - 07/06/2011_a_16:49:20 # 11581 # 49.60EUR
OK - 08/06/2011_a_13:32:12 # 11592 # 54.50EUR
OK - 08/06/2011_a_13:32:15 # 11592 # 54.50EUR
NO - 08/06/2011_a_19:09:57 # 11597 # 35.20EUR
OK - 08/06/2011_a_19:12:23 # 11597 # 35.20EUR
OK - 08/06/2011_a_19:12:26 # 11597 # 35.20EUR
OK - 09/06/2011_a_14:50:17 # 11606 # 55.50EUR
OK - 09/06/2011_a_14:50:22 # 11606 # 55.50EUR
OK - 09/06/2011_a_15:33:13 # 11607 # 179.20EUR
OK - 09/06/2011_a_15:33:17 # 11607 # 179.20EUR
OK - 09/06/2011_a_15:52:07 # 11492 # 157.99EUR
OK - 09/06/2011_a_15:52:10 # 11492 # 157.99EUR
OK - 09/06/2011_a_21:16:46 # 11610 # 50.10EUR
OK - 09/06/2011_a_21:16:51 # 11610 # 50.10EUR
OK - 10/06/2011_a_09:36:00 # 11618 # 103.31EUR
OK - 10/06/2011_a_09:36:04 # 11618 # 103.31EUR
OK - 10/06/2011_a_10:04:45 # 11616 # 34.37EUR
OK - 10/06/2011_a_10:04:50 # 11616 # 34.37EUR
OK - 10/06/2011_a_12:54:28 # 11621 # 35.80EUR
OK - 10/06/2011_a_12:54:30 # 11621 # 35.80EUR
OK - 10/06/2011_a_14:28:28 # 11622 # 42.10EUR
OK - 10/06/2011_a_14:28:32 # 11622 # 42.10EUR
OK - 11/06/2011_a_09:45:09 # 11604 # 38.50EUR
OK - 11/06/2011_a_09:45:12 # 11604 # 38.50EUR
NO - 12/06/2011_a_11:38:08 # 11580 # 45.50EUR
NO - 12/06/2011_a_12:31:52 # 11633 # 70.03EUR
NO - 12/06/2011_a_12:32:40 # 11633 # 70.03EUR
NO - 12/06/2011_a_12:33:45 # 11633 # 70.03EUR
NO - 13/06/2011_a_06:46:36 # 11647 # 15.20EUR
OK - 13/06/2011_a_10:07:51 # 11648 # 35.20EUR
OK - 13/06/2011_a_10:07:54 # 11648 # 35.20EUR
OK - 13/06/2011_a_21:22:47 # 11653 # 39.10EUR
OK - 13/06/2011_a_21:22:50 # 11653 # 39.10EUR
OK - 14/06/2011_a_10:19:53 # 11655 # 8.90EUR
OK - 14/06/2011_a_10:19:57 # 11655 # 8.90EUR
OK - 14/06/2011_a_11:58:07 # 11657 # 31.79EUR
OK - 14/06/2011_a_11:58:10 # 11657 # 31.79EUR
OK - 14/06/2011_a_13:11:33 # 11660 # 35.50EUR
OK - 14/06/2011_a_13:11:36 # 11660 # 35.50EUR
OK - 14/06/2011_a_19:41:14 # 11669 # 14.20EUR
OK - 14/06/2011_a_19:41:17 # 11669 # 14.20EUR
NO - 15/06/2011_a_10:04:17 # 11580 # 67.60EUR
OK - 15/06/2011_a_10:06:22 # 11580 # 67.60EUR
OK - 15/06/2011_a_10:06:25 # 11580 # 67.60EUR
NO - 15/06/2011_a_10:09:01 # 11674 # 288.70EUR
NO - 15/06/2011_a_10:12:24 # 11674 # 288.70EUR
NO - 15/06/2011_a_10:16:38 # 11674 # 288.70EUR
NO - 15/06/2011_a_10:19:50 # 11674 # 288.70EUR
NO - 15/06/2011_a_10:28:38 # 11676 # 288.70EUR
NO - 15/06/2011_a_10:32:56 # 11676 # 288.70EUR
OK - 15/06/2011_a_11:03:29 # 11678 # 288.70EUR
OK - 15/06/2011_a_11:03:32 # 11678 # 288.70EUR
OK - 16/06/2011_a_15:39:16 # 11692 # 99.40EUR
OK - 16/06/2011_a_15:39:19 # 11692 # 99.40EUR
OK - 16/06/2011_a_17:57:38 # 11693 # 277.14EUR
OK - 16/06/2011_a_17:57:46 # 11693 # 277.14EUR
OK - 16/06/2011_a_18:40:00 # 11695 # 50.14EUR
OK - 16/06/2011_a_18:40:06 # 11695 # 50.14EUR
OK - 16/06/2011_a_18:42:00 # 11696 # 161.70EUR
OK - 16/06/2011_a_18:42:03 # 11696 # 161.70EUR
OK - 16/06/2011_a_21:34:16 # 11698 # 20.20EUR
OK - 16/06/2011_a_21:34:19 # 11698 # 20.20EUR
OK - 17/06/2011_a_00:48:43 # 11706 # 101.29EUR
OK - 17/06/2011_a_00:48:47 # 11706 # 101.29EUR
OK - 17/06/2011_a_08:08:06 # 11707 # 30.88EUR
OK - 17/06/2011_a_08:08:10 # 11707 # 30.88EUR
OK - 18/06/2011_a_08:25:35 # 11721 # 56.20EUR
OK - 18/06/2011_a_08:25:40 # 11721 # 56.20EUR
NO - 18/06/2011_a_08:28:35 # 11722 # 15.20EUR
OK - 19/06/2011_a_10:04:32 # 11734 # 14.19EUR
OK - 19/06/2011_a_10:04:35 # 11734 # 14.19EUR
OK - 19/06/2011_a_10:12:40 # 11735 # 35.20EUR
OK - 19/06/2011_a_10:12:43 # 11735 # 35.20EUR
OK - 19/06/2011_a_23:07:08 # 11743 # 42.70EUR
OK - 19/06/2011_a_23:07:11 # 11743 # 42.70EUR
OK - 20/06/2011_a_12:43:44 # 11748 # 34.70EUR
OK - 20/06/2011_a_12:43:47 # 11748 # 34.70EUR
OK - 20/06/2011_a_14:13:30 # 11753 # 30.20EUR
OK - 20/06/2011_a_14:13:33 # 11753 # 30.20EUR
OK - 20/06/2011_a_14:16:06 # 11753 # 30.20EUR
OK - 20/06/2011_a_14:20:17 # 11753 # 30.20EUR
OK - 20/06/2011_a_16:19:43 # 11757 # 10.20EUR
OK - 20/06/2011_a_16:19:45 # 11757 # 10.20EUR
OK - 20/06/2011_a_20:23:27 # 11731 # 51.30EUR
OK - 20/06/2011_a_20:23:30 # 11731 # 51.30EUR
OK - 20/06/2011_a_21:33:31 # 11749 # 63.10EUR
OK - 20/06/2011_a_21:33:35 # 11749 # 63.10EUR
OK - 21/06/2011_a_08:20:49 # 11764 # 429.20EUR
OK - 21/06/2011_a_08:20:54 # 11764 # 429.20EUR
OK - 21/06/2011_a_18:03:48 # 11714 # 35.20EUR
OK - 21/06/2011_a_18:03:50 # 11714 # 35.20EUR
OK - 21/06/2011_a_20:51:33 # 11777 # 45.50EUR
OK - 21/06/2011_a_20:51:35 # 11777 # 45.50EUR
OK - 22/06/2011_a_01:02:22 # 11780 # 54.40EUR
OK - 22/06/2011_a_01:02:25 # 11780 # 54.40EUR
OK - 22/06/2011_a_12:17:40 # 11783 # 39.86EUR
OK - 22/06/2011_a_12:17:43 # 11783 # 39.86EUR
OK - 22/06/2011_a_14:28:21 # 11792 # 45.50EUR
OK - 22/06/2011_a_14:28:24 # 11792 # 45.50EUR
OK - 22/06/2011_a_18:26:50 # 11778 # 8.20EUR
OK - 22/06/2011_a_18:26:52 # 11778 # 8.20EUR
OK - 22/06/2011_a_19:59:02 # 11786 # 35.20EUR
OK - 22/06/2011_a_19:59:05 # 11786 # 35.20EUR
OK - 22/06/2011_a_20:58:28 # 11801 # 42.40EUR
OK - 22/06/2011_a_20:58:31 # 11801 # 42.40EUR
OK - 23/06/2011_a_02:32:14 # 11804 # 3.90EUR
OK - 23/06/2011_a_14:56:58 # 11805 # 71.89EUR
OK - 23/06/2011_a_14:57:02 # 11805 # 71.89EUR
OK - 23/06/2011_a_15:01:41 # 11807 # 36.10EUR
OK - 23/06/2011_a_15:01:43 # 11807 # 36.10EUR
OK - 24/06/2011_a_07:04:30 # 11818 # 214.30EUR
OK - 24/06/2011_a_07:04:34 # 11818 # 214.30EUR
OK - 24/06/2011_a_09:09:09 # 11753 # 30.20EUR
OK - 24/06/2011_a_14:30:56 # 11825 # 19.60EUR
OK - 24/06/2011_a_14:31:01 # 11825 # 19.60EUR
OK - 24/06/2011_a_21:49:50 # 11753 # 30.20EUR
OK - 25/06/2011_a_12:36:45 # 11388 # 55.44EUR
OK - 25/06/2011_a_12:36:48 # 11388 # 55.44EUR
OK - 25/06/2011_a_14:31:08 # 11835 # 30.90EUR
OK - 25/06/2011_a_14:31:12 # 11835 # 30.90EUR
OK - 27/06/2011_a_10:06:01 # 11845 # 28.90EUR
OK - 27/06/2011_a_10:06:05 # 11845 # 28.90EUR
OK - 27/06/2011_a_16:22:02 # 11849 # 45.50EUR
OK - 27/06/2011_a_16:22:06 # 11849 # 45.50EUR
NO - 27/06/2011_a_20:13:32 # 11857 # 21.80EUR
OK - 27/06/2011_a_20:15:03 # 11857 # 21.80EUR
OK - 27/06/2011_a_20:15:06 # 11857 # 21.80EUR
OK - 27/06/2011_a_22:03:37 # 11862 # 32.50EUR
OK - 27/06/2011_a_22:03:45 # 11862 # 32.50EUR
OK - 27/06/2011_a_23:25:12 # 11864 # 30.50EUR
OK - 27/06/2011_a_23:25:16 # 11864 # 30.50EUR
OK - 28/06/2011_a_14:49:24 # 11878 # 9.20EUR
OK - 28/06/2011_a_14:49:27 # 11878 # 9.20EUR
OK - 28/06/2011_a_22:11:15 # 11753 # 30.20EUR
OK - 29/06/2011_a_10:24:19 # 11904 # 14.60EUR
OK - 29/06/2011_a_10:24:23 # 11904 # 14.60EUR
OK - 29/06/2011_a_12:43:04 # 11911 # 45.80EUR
OK - 29/06/2011_a_12:43:08 # 11911 # 45.80EUR
NO - 29/06/2011_a_13:53:38 # 11913 # 30.50EUR
OK - 29/06/2011_a_13:56:20 # 11913 # 30.50EUR
OK - 29/06/2011_a_13:56:24 # 11913 # 30.50EUR
NO - 29/06/2011_a_16:46:09 # 11919 # 34.30EUR
NO - 29/06/2011_a_17:04:07 # 11902 # 9.20EUR
NO - 29/06/2011_a_17:22:33 # 11902 # 9.20EUR
NO - 29/06/2011_a_17:22:38 # 11902 # 9.20EUR
OK - 29/06/2011_a_21:43:39 # 11933 # 10.20EUR
OK - 29/06/2011_a_21:43:42 # 11933 # 10.20EUR
OK - 29/06/2011_a_22:09:37 # 11939 # 13.70EUR
OK - 29/06/2011_a_22:09:46 # 11939 # 13.70EUR
OK - 29/06/2011_a_23:15:17 # 11945 # 90.41EUR
OK - 29/06/2011_a_23:15:22 # 11945 # 90.41EUR
NO - 30/06/2011_a_13:37:39 # 11959 # 58.55EUR
OK - 30/06/2011_a_13:41:43 # 11959 # 58.55EUR
NO - 30/06/2011_a_15:01:18 # 11964 # 52.90EUR
OK - 30/06/2011_a_16:20:53 # 11753 # 30.20EUR
OK - 30/06/2011_a_17:50:33 # 11969 # 35.20EUR
OK - 30/06/2011_a_17:50:36 # 11969 # 35.20EUR
OK - 30/06/2011_a_21:08:59 # 11981 # 8.70EUR
OK - 30/06/2011_a_21:09:02 # 11981 # 8.70EUR
NO - 30/06/2011_a_22:20:19 # 11985 # 35.20EUR
NO - 30/06/2011_a_22:21:46 # 11985 # 35.20EUR
OK - 01/07/2011_a_01:46:59 # 11753 # 30.20EUR
OK - 01/07/2011_a_14:48:38 # 12005 # 86.51EUR
OK - 01/07/2011_a_14:48:44 # 12005 # 86.51EUR
OK - 01/07/2011_a_15:32:39 # 12014 # 30.98EUR
OK - 01/07/2011_a_15:32:44 # 12014 # 30.98EUR
OK - 01/07/2011_a_16:45:31 # 12019 # 22EUR
OK - 01/07/2011_a_16:45:35 # 12019 # 22EUR
OK - 01/07/2011_a_18:07:55 # 12021 # 74.59EUR
OK - 01/07/2011_a_18:07:59 # 12021 # 74.59EUR
OK - 01/07/2011_a_18:26:18 # 12020 # 80.30EUR
OK - 01/07/2011_a_18:26:21 # 12020 # 80.30EUR
